timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, roll, pitch
22554, 0.042124249041080475, -0.013275868259370327, 0.31858208775520325, -0.02020001970231533, -0.007107427343726158, 0.024430090561509132, 104105.2421875, 140445.03125, 92616.46875, 99292.8125, 134059.3125, 89267.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.2148069590330124, -0.22301802039146423
22574, 0.04213542863726616, -0.013280720449984074, 0.31904923915863037, -0.018490003421902657, -0.005985685624182224, 0.024104991927742958, 104105.2421875, 140445.03125, 92616.46875, 99292.8125, 134059.3125, 89267.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.2148069590330124, -0.22301802039146423
22594, 0.04277808591723442, -0.01286062877625227, 0.319787859916687, -0.015842562541365623, -0.004277857020497322, 0.023299019783735275, 104105.2421875, 140445.03125, 92616.46875, 99292.8125, 134059.3125, 89267.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.2148069590330124, -0.22301802039146423
22614, 0.042467184364795685, -0.012939168140292168, 0.3202086389064789, -0.01526880543678999, -0.003538805991411209, 0.02114933356642723, 104105.2421875, 140445.03125, 92616.46875, 99292.8125, 134059.3125, 89267.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.2148069590330124, -0.22301802039146423
22634, 0.04397151619195938, -0.011383643373847008, 0.32168048620224, -0.011386028490960598, 0.0002951744245365262, 0.02584603615105152, 104105.2421875, 140445.03125, 92616.46875, 99292.8125, 134059.3125, 89267.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.2148069590330124, -0.22301802039146423
22794, 0.03924809396266937, -0.009528756141662598, 0.3265463411808014, -0.013672007247805595, 0.007569898851215839, 0.014658303000032902, 104093.4140625, 140439.15625, 92600.6015625, 99305.1015625, 134061.046875, 89268.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.06400678306818008, 0.10724392533302307
22814, 0.03897145763039589, -0.009375040419399738, 0.32579347491264343, -0.013752125203609467, 0.007465043105185032, 0.007632606662809849, 104093.4140625, 140439.15625, 92600.6015625, 99305.1015625, 134061.046875, 89268.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.06400678306818008, 0.10724392533302307
22834, 0.04155527800321579, -0.006884715054184198, 0.3259281814098358, -0.008581754751503468, 0.01142357848584652, 0.0059056817553937435, 104093.4140625, 140439.15625, 92600.6015625, 99305.1015625, 134061.046875, 89268.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.06400678306818008, 0.10724392533302307
22854, 0.04181089252233505, -0.005322987213730812, 0.3251871168613434, -0.007805659901350737, 0.013475789688527584, 0.0011395259061828256, 104093.4140625, 140439.15625, 92600.6015625, 99305.1015625, 134061.046875, 89268.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.06400678306818008, 0.10724392533302307
22874, 0.03983441740274429, -0.00592785095795989, 0.3251558542251587, -0.011079060845077038, 0.011315767653286457, -0.0019706462044268847, 104093.4140625, 140439.15625, 92600.6015625, 99305.1015625, 134061.046875, 89268.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.06400678306818008, 0.10724392533302307
22894, 0.040946219116449356, -0.006159051321446896, 0.3246046304702759, -0.008649209514260292, 0.00957098975777626, -0.008365390822291374, 104093.4140625, 140439.15625, 92600.6015625, 99305.1015625, 134061.046875, 89268.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.06400678306818008, 0.10724392533302307
23054, 0.035537946969270706, -0.006607895251363516, 0.32662951946258545, -0.014976694248616695, 2.308528382855002e-05, 0.011290413327515125, 104082.3359375, 140447.84375, 92578.015625, 99307.8828125, 134062.65625, 89266.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3169659674167633, 0.12899668514728546
23074, 0.033754557371139526, -0.0069270990788936615, 0.32656094431877136, -0.017773626372218132, -0.0015324639389291406, 0.008201607502996922, 104082.3359375, 140447.84375, 92578.015625, 99307.8828125, 134062.65625, 89266.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3169659674167633, 0.12899668514728546
23094, 0.031542204320430756, -0.007663573604077101, 0.32675713300704956, -0.02113739587366581, -0.003977792803198099, 0.009963538497686386, 104082.3359375, 140447.84375, 92578.015625, 99307.8828125, 134062.65625, 89266.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3169659674167633, 0.12899668514728546
23114, 0.027922790497541428, -0.009206472896039486, 0.3262251019477844, -0.026822641491889954, -0.00782762560993433, 0.008205758407711983, 104082.3359375, 140447.84375, 92578.015625, 99307.8828125, 134062.65625, 89266.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3169659674167633, 0.12899668514728546
23134, 0.024034151807427406, -0.01005448866635561, 0.3263680040836334, -0.03275611624121666, -0.010079365223646164, 0.0094370162114501, 104082.3359375, 140447.84375, 92578.015625, 99307.8828125, 134062.65625, 89266.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3169659674167633, 0.12899668514728546
23154, 0.02474503591656685, -0.011649386025965214, 0.3255268633365631, -0.03002452477812767, -0.01335877738893032, 0.0040799942798912525, 104082.3359375, 140447.84375, 92578.015625, 99307.8828125, 134062.65625, 89266.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3169659674167633, 0.12899668514728546
23294, 0.015301337465643883, -0.013724428601562977, 0.32793715596199036, -0.03171433135867119, -0.011749492026865482, 0.021490750834345818, 104091.4453125, 140446.046875, 92555.75, 99316.0703125, 134050.625, 89266.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3169659674167633, 0.12899668514728546
23314, 0.016465913504362106, -0.012936833314597607, 0.3283769488334656, -0.026368070393800735, -0.00941419880837202, 0.02047641947865486, 104091.4453125, 140446.046875, 92555.75, 99316.0703125, 134050.625, 89266.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3169659674167633, 0.12899668514728546
23334, 0.01727094128727913, -0.01433416735380888, 0.32691776752471924, -0.021957578137516975, -0.011227753013372421, 0.007635934744030237, 104091.4453125, 140446.046875, 92555.75, 99316.0703125, 134050.625, 89266.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3169659674167633, 0.12899668514728546
23354, 0.016848213970661163, -0.014555264264345169, 0.3269832730293274, -0.020153963938355446, -0.010860482230782509, 0.0018461185973137617, 104091.4453125, 140446.046875, 92555.75, 99316.0703125, 134050.625, 89266.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3169659674167633, 0.12899668514728546
23514, 0.00937263760715723, -0.015773778781294823, 0.3265029191970825, -0.019843127578496933, -0.0030968368519097567, 0.00742741022258997, 104083.8125, 140442.46875, 92526.0078125, 99315.484375, 134060.375, 89267.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.461984246969223, -0.3981282413005829
23534, 0.007747068535536528, -0.017047621309757233, 0.3266763985157013, -0.021117575466632843, -0.004125780425965786, 0.009376637637615204, 104083.8125, 140442.46875, 92526.0078125, 99315.484375, 134060.375, 89267.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.461984246969223, -0.3981282413005829
23554, 0.007303592748939991, -0.01717744581401348, 0.32772746682167053, -0.019893895834684372, -0.002751545747742057, 0.01634916290640831, 104083.8125, 140442.46875, 92526.0078125, 99315.484375, 134060.375, 89267.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.461984246969223, -0.3981282413005829
23574, 0.008771034888923168, -0.016623636707663536, 0.32809603214263916, -0.014904447831213474, 0.00018734639161266387, 0.017885757610201836, 104083.8125, 140442.46875, 92526.0078125, 99315.484375, 134060.375, 89267.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.461984246969223, -0.3981282413005829
23594, 0.0075941807590425014, -0.015569408424198627, 0.3279297351837158, -0.015135313384234905, 0.0038789459504187107, 0.017557363957166672, 104083.8125, 140442.46875, 92526.0078125, 99315.484375, 134060.375, 89267.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.461984246969223, -0.3981282413005829
23614, 0.0036544620525091887, -0.015220189467072487, 0.3282608687877655, -0.020952695980668068, 0.006066420115530491, 0.01817639358341694, 104083.8125, 140442.46875, 92526.0078125, 99315.484375, 134060.375, 89267.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.461984246969223, -0.3981282413005829
23774, -0.004505930934101343, -0.012727132998406887, 0.330642431974411, -0.02721601165831089, 0.018210910260677338, 0.009159030392765999, 104091.5703125, 140447.578125, 92518.078125, 99306.5625, 134063.71875, 89266.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.3973507285118103, -0.1525043249130249
23794, -0.008402140811085701, -0.01267646811902523, 0.3307432532310486, -0.03370678052306175, 0.018181370571255684, 0.0026028158608824015, 104091.5703125, 140447.578125, 92518.078125, 99306.5625, 134063.71875, 89266.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.3973507285118103, -0.1525043249130249
23814, -0.007538361940532923, -0.009486730210483074, 0.33123522996902466, -0.030730219557881355, 0.023630283772945404, 0.0014817467890679836, 104091.5703125, 140447.578125, 92518.078125, 99306.5625, 134063.71875, 89266.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.3973507285118103, -0.1525043249130249
23834, -0.005999327637255192, -0.00806517992168665, 0.33128854632377625, -0.026230240240693092, 0.025502394884824753, 0.0006714009796269238, 104091.5703125, 140447.578125, 92518.078125, 99306.5625, 134063.71875, 89266.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.3973507285118103, -0.1525043249130249
23854, -0.010636884719133377, -0.006657542660832405, 0.33133208751678467, -0.03361267223954201, 0.02708984538912773, 0.00243203854188323, 104091.5703125, 140447.578125, 92518.078125, 99306.5625, 134063.71875, 89266.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.3973507285118103, -0.1525043249130249
23874, -0.012586221098899841, -0.006825594697147608, 0.332894891500473, -0.03537439554929733, 0.025422096252441406, 0.01074314583092928, 104091.5703125, 140447.578125, 92518.078125, 99306.5625, 134063.71875, 89266.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.3973507285118103, -0.1525043249130249
24034, -0.023951169103384018, -0.002617670688778162, 0.332334965467453, -0.0357002355158329, 0.01528688333928585, -0.0021737306378781796, 104101.296875, 140455.0, 92491.09375, 99312.1171875, 134060.25, 89264.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5117090344429016, -0.5933389663696289
24054, -0.02367221750319004, -0.000807647593319416, 0.3308684527873993, -0.03199039027094841, 0.016761666163802147, -0.009077036753296852, 104101.296875, 140455.0, 92491.09375, 99312.1171875, 134060.25, 89264.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5117090344429016, -0.5933389663696289
24074, -0.0265300665050745, -0.0011621916200965643, 0.3306582570075989, -0.03486459702253342, 0.013793244026601315, -0.011777346953749657, 104101.296875, 140455.0, 92491.09375, 99312.1171875, 134060.25, 89264.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5117090344429016, -0.5933389663696289
24094, -0.026114637032151222, 0.001252399873919785, 0.33106541633605957, -0.030767356976866722, 0.016446147114038467, -0.0072572967037558556, 104101.296875, 140455.0, 92491.09375, 99312.1171875, 134060.25, 89264.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5117090344429016, -0.5933389663696289
24114, -0.02670849673449993, 0.0015641733771190047, 0.3309997022151947, -0.02875201217830181, 0.014740733429789543, -0.0023064115084707737, 104101.296875, 140455.0, 92491.09375, 99312.1171875, 134060.25, 89264.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5117090344429016, -0.5933389663696289
24134, -0.028255874291062355, 0.0024048546329140663, 0.3305808901786804, -0.028661252930760384, 0.014355892315506935, -0.0031552498694509268, 104101.296875, 140455.0, 92491.09375, 99312.1171875, 134060.25, 89264.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5117090344429016, -0.5933389663696289
24294, -0.03290000185370445, 0.0038422662764787674, 0.3296389877796173, -0.018932020291686058, 0.0023832893930375576, -0.008601050823926926, 104115.953125, 140453.203125, 92473.25, 99310.65625, 134073.34375, 89263.3046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.4338923394680023, -0.3714064657688141
24314, -0.03378910571336746, 0.003950026351958513, 0.3292400538921356, -0.018796393647789955, 0.001218359568156302, -0.0057008638978004456, 104115.953125, 140453.203125, 92473.25, 99310.65625, 134073.34375, 89263.3046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.4338923394680023, -0.3714064657688141
24334, -0.03240398317575455, 0.004136964213103056, 0.3290970027446747, -0.013980872929096222, 0.0003842180303763598, -0.006674211472272873, 104115.953125, 140453.203125, 92473.25, 99310.65625, 134073.34375, 89263.3046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.4338923394680023, -0.3714064657688141
24354, -0.034317098557949066, 0.0047209011390805244, 0.32655560970306396, -0.016215480864048004, 0.00028314508381299675, -0.017298422753810883, 104115.953125, 140453.203125, 92473.25, 99310.65625, 134073.34375, 89263.3046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.4338923394680023, -0.3714064657688141
24374, -0.03345193713903427, 0.005643339827656746, 0.32627037167549133, -0.01253492757678032, 0.0011491015320643783, -0.014867434278130531, 104115.953125, 140453.203125, 92473.25, 99310.65625, 134073.34375, 89263.3046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.4338923394680023, -0.3714064657688141
24394, -0.032856520265340805, 0.004639795050024986, 0.32398825883865356, -0.009510626085102558, -0.0017972048372030258, -0.02275366149842739, 104115.953125, 140453.203125, 92473.25, 99310.65625, 134073.34375, 89263.3046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.4338923394680023, -0.3714064657688141
24554, -0.04436980187892914, 0.0019531152211129665, 0.3278751075267792, -0.014966364949941635, -0.010937265120446682, 0.02433357574045658, 104111.1484375, 140461.890625, 92445.0625, 99312.8515625, 134069.328125, 89261.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1813492774963379, -0.6655629277229309
24574, -0.04382902756333351, 0.0017942272825166583, 0.3270474374294281, -0.01110084354877472, -0.012062743306159973, 0.015535878017544746, 104111.1484375, 140461.890625, 92445.0625, 99312.8515625, 134069.328125, 89261.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1813492774963379, -0.6655629277229309
24594, -0.04157538339495659, 0.0005072255153208971, 0.32733070850372314, -0.004043310880661011, -0.015213179402053356, 0.01519366167485714, 104111.1484375, 140461.890625, 92445.0625, 99312.8515625, 134069.328125, 89261.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1813492774963379, -0.6655629277229309
24714, -0.040384382009506226, -0.004930952563881874, 0.3310531675815582, 0.004708146210759878, -0.023212945088744164, 0.013596121221780777, 104111.1484375, 140461.890625, 92445.0625, 99312.8515625, 134069.328125, 89261.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.034260038286447525, -0.314638614654541
24734, -0.04171416163444519, -0.0051137423142790794, 0.33125191926956177, 0.0017275565769523382, -0.0221539419144392, 0.007991684600710869, 104111.1484375, 140461.890625, 92445.0625, 99312.8515625, 134069.328125, 89261.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.034260038286447525, -0.314638614654541
24754, -0.04107044264674187, -0.005942753981798887, 0.3320888578891754, 0.0022190215531736612, -0.02233704924583435, 0.00937046017497778, 104111.1484375, 140461.890625, 92445.0625, 99312.8515625, 134069.328125, 89261.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.034260038286447525, -0.314638614654541
24774, -0.04065009579062462, -0.0050538028590381145, 0.33227983117103577, 0.001877823262475431, -0.018642595037817955, 0.007008559536188841, 104111.1484375, 140461.890625, 92445.0625, 99312.8515625, 134069.328125, 89261.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.034260038286447525, -0.314638614654541
24794, -0.04253003001213074, -0.005628446117043495, 0.33308207988739014, -0.003332998603582382, -0.017811737954616547, 0.007341548800468445, 104111.1484375, 140461.890625, 92445.0625, 99312.8515625, 134069.328125, 89261.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.034260038286447525, -0.314638614654541
24954, -0.04592038318514824, -0.007284122984856367, 0.3305169343948364, -0.018543735146522522, -0.00881727784872055, -0.01619562692940235, 104122.3515625, 140462.40625, 92416.875, 99322.5, 134078.953125, 89265.5859375, 4.7172064781188965, 0.11106228828430176, 1.4482595920562744, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, -0.31465619802474976, 0.44293200969696045
24974, -0.04710756987333298, -0.008276538923382759, 0.33088427782058716, -0.020670797675848007, -0.009475655853748322, -0.011879302561283112, 104122.3515625, 140462.40625, 92416.875, 99322.5, 134078.953125, 89265.5859375, 4.7172064781188965, 0.11106228828430176, 1.4482595920562744, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, -0.31465619802474976, 0.44293200969696045
24994, -0.05159500986337662, -0.009015007875859737, 0.3306390941143036, -0.02904869057238102, -0.009843104518949986, -0.009045963175594807, 104122.3515625, 140462.40625, 92416.875, 99322.5, 134078.953125, 89265.5859375, 4.7172064781188965, 0.11106228828430176, 1.4482595920562744, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, -0.31465619802474976, 0.44293200969696045
25014, -0.05113314837217331, -0.00754808634519577, 0.33062872290611267, -0.026567598804831505, -0.005921822506934404, -0.00804143212735653, 104122.3515625, 140462.40625, 92416.875, 99322.5, 134078.953125, 89265.5859375, 4.7172064781188965, 0.11106228828430176, 1.4482595920562744, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, -0.31465619802474976, 0.44293200969696045
25034, -0.049853574484586716, -0.007169052492827177, 0.3304743468761444, -0.021990370005369186, -0.0043225414119660854, -0.007485146168619394, 104122.3515625, 140462.40625, 92416.875, 99322.5, 134078.953125, 89265.5859375, 4.7172064781188965, 0.11106228828430176, 1.4482595920562744, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, -0.31465619802474976, 0.44293200969696045
25194, -0.05010499432682991, -0.004295128397643566, 0.3298410475254059, -0.0016278158873319626, 0.0022701004054397345, -0.0017044470878317952, 104124.4453125, 140469.8125, 92397.0625, 99332.7421875, 134084.03125, 89268.28125, 4.480234622955322, 0.16324898600578308, 2.1408729553222656, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, 0.11035147309303284, -0.6387200951576233
25214, -0.051926035434007645, -0.0038650240749120712, 0.3298830986022949, -0.0024290422443300486, 0.0024486419279128313, 0.0033609699457883835, 104124.4453125, 140469.8125, 92397.0625, 99332.7421875, 134084.03125, 89268.28125, 4.480234622955322, 0.16324898600578308, 2.1408729553222656, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, 0.11035147309303284, -0.6387200951576233
25234, -0.05315489321947098, -0.003435092279687524, 0.33086344599723816, -0.0020600194111466408, 0.0024582650512456894, 0.010919702239334583, 104124.4453125, 140469.8125, 92397.0625, 99332.7421875, 134084.03125, 89268.28125, 4.480234622955322, 0.16324898600578308, 2.1408729553222656, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, 0.11035147309303284, -0.6387200951576233
25254, -0.053704168647527695, -0.003036186099052429, 0.3310869634151459, -0.0004960057558491826, 0.0026129891630262136, 0.01391108799725771, 104124.4453125, 140469.8125, 92397.0625, 99332.7421875, 134084.03125, 89268.28125, 4.480234622955322, 0.16324898600578308, 2.1408729553222656, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, 0.11035147309303284, -0.6387200951576233
25274, -0.05759679526090622, -0.0037523554638028145, 0.3308373987674713, -0.006043836008757353, 0.0006260722875595093, 0.010301691479980946, 104124.4453125, 140469.8125, 92397.0625, 99332.7421875, 134084.03125, 89268.28125, 4.480234622955322, 0.16324898600578308, 2.1408729553222656, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, 0.11035147309303284, -0.6387200951576233
25294, -0.054794713854789734, -0.003612178610637784, 0.3309900164604187, 0.0018802107078954577, 0.00039352549356408417, 0.005982932168990374, 104124.4453125, 140469.8125, 92397.0625, 99332.7421875, 134084.03125, 89268.28125, 4.480234622955322, 0.16324898600578308, 2.1408729553222656, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, 0.11035147309303284, -0.6387200951576233
25454, -0.049520645290613174, -0.0033125223126262426, 0.3307379484176636, 0.02199293114244938, 0.005038492381572723, -0.011806902475655079, 104118.90625, 140468.03125, 92377.25, 99337.5703125, 134078.28125, 89265.15625, 6.190544128417969, 1.662398338317871, 5.342972755432129, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, -0.3517053425312042, -0.36469992995262146
25474, -0.05153752490878105, -0.00421865051612258, 0.3305376172065735, 0.018521495163440704, 0.004221394192427397, -0.012244747951626778, 104118.90625, 140468.03125, 92377.25, 99337.5703125, 134078.28125, 89265.15625, 6.190544128417969, 1.662398338317871, 5.342972755432129, 3.4535460472106934, 2.7239158153533936, 0.4660804569721222, 1.0, -0.3517053425312042, -0.36469992995262146
25594, -0.04330536350607872, -6.723533442709595e-05, 0.33037227392196655, 0.03739326074719429, 0.015904435887932777, -0.004758215509355068, 104118.90625, 140468.03125, 92377.25, 99337.5703125, 134078.28125, 89265.15625, 9.24592399597168, 1.7217639684677124, 6.549618721008301, 10.628546714782715, 7.74516487121582, 1.957608938217163, 1.0, -0.23528653383255005, -0.3866635262966156
25614, -0.03903334587812424, 0.002986826468259096, 0.3303065001964569, 0.04599959775805473, 0.02185249701142311, -0.004981429781764746, 104118.90625, 140468.03125, 92377.25, 99337.5703125, 134078.28125, 89265.15625, 9.24592399597168, 1.7217639684677124, 6.549618721008301, 10.628546714782715, 7.74516487121582, 1.957608938217163, 1.0, -0.23528653383255005, -0.3866635262966156
25634, -0.039385005831718445, 0.003256652969866991, 0.32841241359710693, 0.04495862126350403, 0.02201567403972149, -0.013633276335895061, 104118.90625, 140468.03125, 92377.25, 99337.5703125, 134078.28125, 89265.15625, 9.24592399597168, 1.7217639684677124, 6.549618721008301, 10.628546714782715, 7.74516487121582, 1.957608938217163, 1.0, -0.23528653383255005, -0.3866635262966156
25654, -0.038008902221918106, 0.0034351572394371033, 0.3281465172767639, 0.04694480076432228, 0.021750031039118767, -0.011139284819364548, 104118.90625, 140468.03125, 92377.25, 99337.5703125, 134078.28125, 89265.15625, 9.24592399597168, 1.7217639684677124, 6.549618721008301, 10.628546714782715, 7.74516487121582, 1.957608938217163, 1.0, -0.23528653383255005, -0.3866635262966156
25674, -0.03706273436546326, 0.0044637639075517654, 0.3274722993373871, 0.04738464206457138, 0.02294037491083145, -0.012292142026126385, 104118.90625, 140468.03125, 92377.25, 99337.5703125, 134078.28125, 89265.15625, 9.24592399597168, 1.7217639684677124, 6.549618721008301, 10.628546714782715, 7.74516487121582, 1.957608938217163, 1.0, -0.23528653383255005, -0.3866635262966156
25694, -0.036589398980140686, 0.005994048900902271, 0.32722359895706177, 0.046423476189374924, 0.024801351130008698, -0.010284611023962498, 104118.90625, 140468.03125, 92377.25, 99337.5703125, 134078.28125, 89265.15625, 9.24592399597168, 1.7217639684677124, 6.549618721008301, 10.628546714782715, 7.74516487121582, 1.957608938217163, 1.0, -0.23528653383255005, -0.3866635262966156
25854, -0.03130801394581795, 0.007100033573806286, 0.3270108699798584, 0.034530214965343475
