timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, preprocesswhisker1_1, preprocesswhisker1_2, preprocesswhisker1_3, preprocesswhisker2_1, preprocesswhisker2_2, preprocesswhisker2_3, roll, pitch
5840, 0.001427014940418303, -0.0006254995823837817, 0.0005444213165901601, 0.003824489424005151, 0.0010895654559135437, 0.0006569013348780572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4070184528827667, 2.297558069229126
5860, 0.0007359047303907573, -0.00016941758804023266, 0.0005664472701027989, -4.358589285402559e-05, 0.003202222054824233, 0.0005226914072409272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.409422367811203, 2.2410545349121094
5880, 0.00169658032245934, -0.0010945327812805772, 0.0003573095891624689, 0.005258597899228334, -0.001693028723821044, -0.0008274482097476721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3978016972541809, 2.298701286315918
5900, 0.0014672598335891962, -0.00017288861272390932, 0.00034538525505922735, 0.004193864297121763, 0.003274473361670971, -0.0012526585487648845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4006887376308441, 2.294757843017578
5920, 0.0024034655652940273, -0.00037388232885859907, 0.00019476693705655634, 0.008736499585211277, 0.002089038258418441, -0.002332343254238367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4397341310977936, 2.252945899963379
5940, 0.0010356123093515635, 0.0005202779429964721, 0.00015709716535639018, 0.0011469924356788397, 0.006376665085554123, -0.0021810175385326147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3795997202396393, 2.2614331245422363
5960, 0.0008040296961553395, -0.00016096874605864286, 0.0001435711601516232, -0.00015653931768611073, 0.0021249912679195404, -0.0018127961084246635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4142158031463623, 2.2312779426574707
5980, 0.0007957039633765817, -0.0003988365060649812, 0.0004762005410157144, -1.5622184946550988e-05, 0.0012642808724194765, 0.00021604761423077434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41960516571998596, 2.265141248703003
6000, 0.0012478261487558484, 0.0004820976755581796, 0.00048457251978106797, 0.0029991543851792812, 0.006022302899509668, 0.00035253664827905595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4124985933303833, 2.2878189086914062
6020, 0.0012442556908354163, 0.0002523845760151744, 0.0002952289651148021, 0.0028713257052004337, 0.004484699107706547, -0.00027635818696580827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4277523458003998, 2.2488551139831543
6040, 0.0005907734739594162, -0.0001729578507365659, 0.0002870470052585006, -0.0005138941924087703, 0.0024321775417774916, -0.0006133761489763856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41058149933815, 2.2748990058898926
6060, 0.002159654628485441, -0.00038191620842553675, 0.00016882107593119144, 0.007881470955908298, 0.0004531342419795692, -0.0010136987548321486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4204294681549072, 2.283555746078491
6080, 0.0012679462088271976, 0.0004845816583838314, 0.00016616546781733632, 0.0031182586681097746, 0.005743879359215498, -0.0010235386434942484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4604639410972595, 2.228459596633911
6100, 0.0015261232620105147, -0.00015076837735250592, 9.299299563281238e-05, 0.004518618807196617, 0.001678886590525508, -0.0007801367319189012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3912351727485657, 2.253920793533325
6120, 0.0008344961097463965, -0.000169876278960146, 8.61823937157169e-05, 0.0014371006982401013, 0.0014856589259579778, -0.0010284220334142447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46336811780929565, 2.235668182373047
6140, 0.0017485837452113628, -0.0010738831479102373, 4.219662878313102e-05, 0.006832470651715994, -0.003039625473320484, -0.0007674124790355563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43020549416542053, 2.2707483768463135
6160, 0.0012875058455392718, 0.00029225455364212394, 3.7612018786603585e-05, 0.004085464868694544, 0.003960612695664167, -0.00035253402893431485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4175383448600769, 2.2495038509368896
6180, 0.0010570831364020705, -0.00038650131318718195, 3.003094025189057e-05, 0.003371699247509241, 0.00046202095109038055, -0.0005293373251333833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41087591648101807, 2.265212297439575
6200, 0.0012663071975111961, -0.00015784600691404194, 9.563062121742405e-06, 0.004443660378456116, 0.0023499031085520983, -3.7056081055197865e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42960917949676514, 2.237375497817993
6220, 0.0008271249826066196, 6.107482477091253e-05, 1.2593268365890253e-05, 0.002150353044271469, 0.0032578278332948685, 0.0003162036300636828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40366607904434204, 2.2462987899780273
6240, 0.0008285162621177733, -0.00039557451964356005, 2.5929888579412363e-05, 0.0019530814606696367, 0.00021552022371906787, 5.8742349210660905e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4448588490486145, 2.2051191329956055
6260, 0.0012692244490608573, -0.0006112098344601691, 2.50503853749251e-05, 0.004493694752454758, -0.0011458827648311853, -0.0005637406720779836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40553656220436096, 2.2575454711914062
6280, 0.0013045783853158355, 0.0002753220032900572, 0.00040751180495135486, 0.004546879790723324, 0.00340774143114686, 0.0009635536116547883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40194395184516907, 2.2463722229003906
6300, 0.0012864986201748252, 0.00027259765192866325, 0.0004291767836548388, 0.004645662382245064, 0.0037603226955980062, 0.0011883869301527739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41430503129959106, 2.2474050521850586
6320, 0.001757519319653511, -0.00039055896922945976, 0.0002882262342609465, 0.00693674897775054, 0.0001477101177442819, 0.0007575179915875196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4738338887691498, 2.2267160415649414
6340, 0.0008532906067557633, -0.00019697085372172296, 0.0003051597159355879, 0.001753230462782085, 0.0003171575372107327, 0.0005546469474211335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4260088801383972, 2.2381751537323
6360, 0.0015234826132655144, -0.0004032679717056453, 0.00019172218162566423, 0.00580147048458457, -0.0008082369458861649, -0.0004910124116577208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46667638421058655, 2.2485005855560303
6380, 0.0017132166540250182, -0.0003700280503835529, 0.00019112149311695248, 0.007056939881294966, 0.0003855607064906508, -0.0005659715970978141, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42155879735946655, 2.279663324356079
6400, 0.000619724509306252, -7.751926750643179e-05, 0.00011071121843997389, 0.0004121879464946687, 0.00203865603543818, -0.0005491393385455012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43652063608169556, 2.2379589080810547
6420, 0.001084428746253252, 0.0006535718566738069, 9.725917334435508e-05, 0.0031126730609685183, 0.00700286915525794, -0.0015957524301484227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42952457070350647, 2.2947490215301514
6440, 0.0008717082091607153, -1.4682782421004958e-05, 8.823807002045214e-05, 0.0016606097342446446, 0.0025700980331748724, -0.0007078488124534488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44213545322418213, 2.2457163333892822
6460, 0.0008722865604795516, -3.5534623748390004e-05, 5.009429878555238e-05, 0.0018665135139599442, 0.0014203506289049983, -0.000893081130925566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4427492618560791, 2.25583815574646
6480, 0.0008742922218516469, -0.0002631637325976044, 4.758760042022914e-05, 0.0021224478259682655, -0.0006993835559114814, -0.0005488755414262414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.414735347032547, 2.2492198944091797
6500, 0.001522841164842248, 0.00037813762901350856, 3.087097138632089e-05, 0.0060809883289039135, 0.0035883954260498285, -0.0008548553450964391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47491392493247986, 2.2466299533843994
6520, 0.0015102755278348923, 0.00035748540540225804
