Timestamp,app.GpisLabel,app.KFMlpOutput1,app.KFMlpOutput2,app.MlpOutput1,app.MlpOutput2,stateEstimate.x,stateEstimate.y
42193,0,0.0,0.0,90.78182220458984,69.01956939697266,0.00496441638097167,0.004760386887937784
42213,0,0.0,0.0,91.94474029541016,69.03903198242188,0.005862395744770765,0.005787794012576342
42233,0,0.0,0.0,91.271240234375,68.81876373291016,0.0066948202438652515,0.006204405799508095
42253,0,0.0,0.0,90.23291015625,68.45632934570312,0.0049623288214206696,0.004939876031130552
42273,0,0.0,0.0,89.72616577148438,68.35149383544922,0.004947759676724672,0.00472929235547781
42293,0,0.0,0.0,89.77375030517578,68.37518310546875,0.00542505644261837,0.004487228114157915
42313,0,0.0,0.0,89.73702239990234,67.97461700439453,0.00672419648617506,0.00514416815713048
42333,0,0.0,0.0,88.35913848876953,67.11784362792969,0.005187833681702614,0.006219504401087761
42353,0,0.0,0.0,87.45906829833984,66.39904022216797,0.0051737576723098755,0.005570055451244116
42373,0,0.0,0.0,86.81028747558594,65.80694580078125,0.005600138567388058,0.004511913284659386
42393,0,0.0,0.0,87.06066131591797,65.09201049804688,0.0049427347257733345,0.004722052253782749
42413,0,0.0,0.0,87.9200210571289,64.63219451904297,0.005796304438263178,0.005140496883541346
42433,0,0.0,0.0,88.14717864990234,64.20316314697266,0.005858668126165867,0.004051527939736843
42453,0,0.0,0.0,88.18759155273438,63.61415100097656,0.005182827822864056,0.004272340331226587
42473,0,0.0,0.0,87.91963958740234,63.274959564208984,0.00584004120901227,0.0042679752223193645
42493,0,0.0,0.0,88.27015686035156,62.91976547241211,0.0058336746878921986,0.005556452553719282
42513,0,0.0,0.0,88.96434783935547,62.51128005981445,0.004980999976396561,0.0047117494978010654
42533,0,0.0,0.0,88.91138458251953,62.37425994873047,0.0051895626820623875,0.005137215834110975
42553,0,0.0,0.0,88.57769012451172,62.613895416259766,0.0066985334269702435,0.006192395463585854
42573,0,0.0,0.0,88.62670135498047,62.742332458496094,0.005408108700066805,0.005572423338890076
42593,0,0.0,0.0,87.97407531738281,62.59652328491211,0.005750404205173254,0.006127408239990473
42613,0,0.0,0.0,86.89445495605469,62.44019317626953,0.005539726931601763,0.005732780322432518
42633,0,0.0,0.0,86.3726806640625,62.18061828613281,0.005737372674047947,0.005338713992387056
42653,0,0.0,0.0,86.37556457519531,61.5604133605957,0.005144854541867971,0.00475448090583086
42673,0,0.0,0.0,86.99337005615234,61.4133415222168,0.005938361864537001,0.005539916921406984
42693,0,0.0,0.0,87.37886047363281,61.56421661376953,0.005560009740293026,0.006133258808404207
42713,0,0.0,0.0,87.35758972167969,61.80696105957031,0.005958874244242907,0.00633084075525403
42733,0,0.0,0.0,87.12523651123047,61.96698760986328,0.005163433030247688,0.004567586351186037
42753,0,0.0,0.0,86.92765808105469,61.96535110473633,0.00515802251175046,0.0049586608074605465
42773,0,0.0,0.0,87.39266204833984,61.80201721191406,0.006149927619844675,0.006129847373813391
42793,0,0.0,0.0,87.58248138427734,61.34458923339844,0.0051433066837489605,0.003598722629249096
42813,0,0.0,0.0,86.5420150756836,61.45210647583008,0.006637942511588335,0.006161914672702551
42833,0,0.0,0.0,85.27721405029297,61.83952331542969,0.005141383036971092,0.0043641990050673485
42853,0,0.0,0.0,85.25247192382812,62.11297607421875,0.004970684181898832,0.005327947903424501
42873,0,0.0,0.0,85.18480682373047,62.16046905517578,0.006331555545330048,0.005975351668894291
42893,0,0.0,0.0,84.01692962646484,62.228397369384766,0.0066309478133916855,0.005121235735714436
42913,0,0.0,0.0,84.20694732666016,62.5153694152832,0.006535292137414217,0.005317505449056625
42933,0,0.0,0.0,84.57068634033203,62.14237594604492,0.0058106426149606705,0.004508268088102341
42953,0,0.0,0.0,84.20877838134766,62.02098846435547,0.005005591083317995,0.004315663129091263
42973,0,0.0,0.0,84.0003890991211,62.169368743896484,0.005818825680762529,0.0052948459051549435
42993,0,0.0,0.0,84.28789520263672,62.05741882324219,0.005959551315754652,0.005299839191138744
43013,0,0.0,0.0,84.4969253540039,61.5825080871582,0.005015299655497074,0.0046837059780955315
43033,0,0.0,0.0,84.05976104736328,61.481346130371094,0.005873051937669516,0.004283620975911617
43053,0,0.0,0.0,84.49923706054688,61.892452239990234,0.005936455447226763,0.004891972988843918
43073,0,0.0,0.0,84.94756317138672,62.32606506347656,0.005771434400230646,0.006245648022741079
43093,0,0.0,0.0,85.25057983398438,62.26362228393555,0.005978727713227272,0.0055546811781823635
43113,0,0.0,0.0,85.76478576660156,61.94904327392578,0.006201569456607103,0.004666871856898069
43133,0,0.0,0.0,85.6000747680664,62.15072250366211,0.005067501217126846,0.004646310582756996
43153,0,0.0,0.0,85.51821899414062,62.16122817993164,0.006009585224092007,0.004885356407612562
43173,0,0.0,0.0,84.80146026611328,61.7730712890625,0.005924641154706478,0.005120059009641409
43193,0,0.0,0.0,83.00263214111328,61.640113830566406,0.005257476586848497,0.004050158895552158
43213,0,0.0,0.0,80.76824951171875,61.1025276184082,0.005889156833291054,0.005316503811627626
43233,0,0.0,0.0,80.37968444824219,60.57600021362305,0.005240126978605986,0.004894370678812265
43253,0,0.0,0.0,81.0739974975586,60.34964370727539,0.005437328480184078,0.004266140982508659
43273,0,0.0,0.0,80.39036560058594,59.980987548828125,0.006064270623028278,0.005506850779056549
43293,0,0.0,0.0,78.80259704589844,59.57676315307617,0.005842450074851513,0.00550836743786931
43313,0,0.0,0.0,78.30352783203125,59.24204635620117,0.005834981799125671,0.004895455669611692
43333,0,0.0,0.0,78.55171203613281,58.9329833984375,0.005428476724773645,0.006091407034546137
43353,0,0.0,0.0,78.30056762695312,58.34315490722656,0.005222908686846495,0.004842418245971203
43373,0,0.0,0.0,78.91979217529297,57.94768524169922,0.005421864800155163,0.005445387214422226
43393,0,0.0,0.0,78.5998764038086,57.040077209472656,0.005229325033724308,0.006057427264750004
43413,0,0.0,0.0,77.7835922241211,55.955753326416016,0.005635994486510754,0.005254832096397877
43433,0,0.0,0.0,76.74649810791016,55.07124710083008,0.005027672275900841,0.005060761701315641
43453,0,0.0,0.0,74.947998046875,54.18474578857422,0.006649860646575689,0.005257285665720701
43473,0,0.0,0.0,75.36707305908203,53.4987678527832,0.005228082183748484,0.004266806412488222
43493,0,0.0,0.0,74.422119140625,52.057743072509766,0.005261651240289211,0.005051761399954557
43513,0,0.0,0.0,71.06391143798828,50.41090774536133,0.006028426345437765,0.004263800103217363
43533,0,0.0,0.0,69.37661743164062,48.76366424560547,0.005257898475974798,0.005273628514260054
43553,0,0.0,0.0,67.06944274902344,47.40803146362305,0.005042575765401125,0.005473841913044453
43573,0,0.0,0.0,64.48004150390625,46.081642150878906,0.005416765809059143,0.004866220057010651
43593,0,0.0,0.0,63.206336975097656,44.279571533203125,0.005820207763463259,0.004675432574003935
43613,0,0.0,0.0,62.788875579833984,42.68056869506836,0.0056854598224163055,0.0056784325279295444
43633,0,0.0,0.0,62.54546356201172,40.83592987060547,0.005028862506151199,0.00468381168320775
43653,0,0.0,0.0,62.393611907958984,38.61300277709961,0.005479553714394569,0.0060892002657055855
43673,0,0.0,0.0,61.613075256347656,37.21064758300781,0.005091584287583828,0.004635274410247803
43693,0,0.0,0.0,60.86198043823242,35.94966125488281,0.0057552955113351345,0.006142446305602789
43713,0,0.0,0.0,59.780426025390625,0.0,0.005952100269496441,0.004868375603109598
43733,0,0.0,0.0,58.38954162597656,0.0,0.0057319942861795425,0.0042336080223321915
43753,0,0.0,0.0,56.96791076660156,0.0,0.005503216292709112,0.004444349557161331
43773,0,0.0,0.0,55.824241638183594,0.0,0.005922992248088121,0.004445623140782118
43793,0,0.0,0.0,55.07318878173828,0.0,0.005765546578913927,0.004854509606957436
43813,0,0.0,0.0,53.97371292114258,0.0,0.0066247438080608845,0.0028979971539229155
43833,0,0.0,0.0,52.36286926269531,0.0,0.005976575892418623,0.005702321417629719
43853,0,0.0,0.0,49.85298538208008,0.0,0.005946779157966375,0.0065245358273386955
43873,0,0.0,0.0,0.0,0.0,0.0057249125093221664,0.005891978740692139
43893,0,0.0,0.0,0.0,0.0,0.00678197992965579,0.0052605667151510715
43913,0,0.0,0.0,0.0,0.0,0.005919048096984625,0.004644372500479221
43933,0,0.0,0.0,0.0,0.0,0.005978286731988192,0.005926859565079212
43953,0,0.0,0.0,0.0,0.0,0.005085583310574293,0.0052853841334581375
43973,0,0.0,0.0,0.0,0.0,0.006939397193491459,0.005507878493517637
43993,0,0.0,0.0,0.0,0.0,0.005319356918334961,0.004161301534622908
44013,0,0.0,0.0,0.0,0.0,0.005579110234975815,0.004815676715224981
44033,0,0.0,0.0,0.0,0.0,0.0062796869315207005,0.005274094641208649
44053,0,0.0,0.0,0.0,0.0,0.005306152161210775,0.0045802537351846695
44073,0,0.0,0.0,0.0,0.0,0.005074467975646257,0.0041392105631530285
44093,0,0.0,0.0,0.0,0.0,0.005761453881859779,0.005942001473158598
44113,0,0.0,0.0,0.0,0.0,0.006878971587866545,0.005486140493303537
44133,0,0.0,0.0,0.0,0.0,0.005955989938229322,0.004390931222587824
44153,0,0.0,0.0,0.0,0.0,0.006375397555530071,0.005035422742366791
44173,0,0.0,0.0,0.0,0.0,0.005286164581775665,0.006121056620031595
44193,0,0.0,0.0,0.0,0.0,0.0052647884003818035,0.0040064663626253605
44213,0,0.0,0.0,0.0,0.0,0.005476991645991802,0.004636532161384821
44233,0,0.0,0.0,0.0,0.0,0.005469400901347399,0.005061755422502756
44253,0,0.0,0.0,0.0,0.0,0.006101566832512617,0.00485012773424387
44273,0,0.0,0.0,0.0,0.0,0.005667088087648153,0.005066389683634043
44293,0,0.0,0.0,0.0,0.0,0.006080738268792629,0.004241104703396559
44313,0,0.0,0.0,0.0,0.0,0.0067147063091397285,0.006074785254895687
44333,0,0.0,0.0,0.0,0.0,0.006085854955017567,0.005058603826910257
44353,0,0.0,0.0,0.0,0.0,0.005464610643684864,0.005670439917594194
44373,0,0.0,0.0,0.0,0.0,0.005457096267491579,0.005471609067171812
44393,0,0.0,0.0,0.0,0.0,0.006075491197407246,0.005054309032857418
44413,0,0.0,0.0,0.0,0.0,0.005661396309733391,0.00564943952485919
44433,0,0.0,0.0,0.0,0.0,0.006071307230740786,0.004459865391254425
44453,0,0.0,0.0,0.0,0.0,0.0056661139242351055,0.005652924533933401
44473,0,0.0,0.0,0.0,0.0,0.006673263851553202,0.005449596792459488
44493,0,0.0,0.0,0.0,0.0,0.00605110265314579,0.005453594494611025
44513,0,0.0,0.0,0.0,0.0,0.0050351968966424465,0.005272424314171076
44533,0,0.0,0.0,0.0,0.0,0.005872226320207119,0.005684128031134605
44553,0,0.0,0.0,0.0,0.0,0.00544424494728446,0.0048695579171180725
44573,0,0.0,0.0,0.0,0.0,0.006051301024854183,0.004253731574863195
44593,0,0.0,0.0,0.0,0.0,0.0057934545911848545,0.005082810763269663
44613,0,0.0,0.0,0.0,0.0,0.005597982089966536,0.004898092709481716
44633,0,0.0,0.0,0.0,0.0,0.005014805588871241,0.004286503419280052
44653,0,0.0,0.0,0.0,0.0,0.005421488545835018,0.006013977807015181
44673,0,0.0,0.0,0.0,0.0,0.005407004617154598,0.005610257852822542
44693,0,0.0,0.0,0.0,0.0,0.005417331121861935,0.0050367494113743305
44713,0,0.0,0.0,0.0,0.0,0.005021029617637396,0.005420680157840252
44733,0,0.0,0.0,0.0,0.0,0.006203828379511833,0.005807060282677412
44753,0,0.0,0.0,0.0,0.0,0.005882359109818935,0.005651713348925114
44773,0,0.0,0.0,0.0,0.0,0.0052514709532260895,0.004434915259480476
44793,0,0.0,0.0,0.0,0.0,0.00502388272434473,0.004289067815989256
44813,0,0.0,0.0,0.0,0.0,0.005865623243153095,0.00484316935762763
44833,0,0.0,0.0,0.0,0.0,0.00573378149420023,0.0048327394761145115
44853,0,0.0,0.0,0.0,0.0,0.005284704267978668,0.004622611682862043
44873,0,0.0,0.0,0.0,0.0,0.0061127557419240475,0.004843816161155701
44893,0,0.0,0.0,0.0,0.0,0.0056832958944141865,0.004847405944019556
44913,0,0.0,0.0,0.0,0.0,0.005975672043859959,0.0054953922517597675
44933,0,0.0,0.0,0.0,0.0,0.005343765020370483,0.0052983625791966915
44953,0,0.0,0.0,0.0,0.0,0.00509614497423172,0.0041707963682711124
44973,0,0.0,0.0,0.0,0.0,0.006466846447438002,0.004849993158131838
44993,0,0.0,0.0,0.0,0.0,0.005553547292947769,0.004187319427728653
45013,0,0.0,0.0,0.0,0.0,0.005983634851872921,0.0037324067670851946
45033,0,0.0,0.0,0.0,0.0,0.005750007927417755,0.004611074924468994
45053,0,0.0,0.0,0.0,0.0,0.005970092490315437,0.004395728465169668
45073,0,0.0,0.0,0.0,0.0,0.005311476066708565,0.004835411440581083
45093,0,0.0,0.0,0.0,0.0,0.005753646604716778,0.0054750582203269005
45113,0,0.0,0.0,0.0,0.0,0.005741603672504425,0.004620586056262255
45133,0,0.0,0.0,0.0,0.0,0.006380243226885796,0.0046203043311834335
45153,0,0.0,0.0,0.0,0.0,0.005099318455904722,0.00460845185443759
45173,0,0.0,0.0,0.0,0.0,0.00593286007642746,0.005043728277087212
45193,0,0.0,0.0,0.0,0.0,0.006127111613750458,0.004639808088541031
45213,0,0.0,0.0,0.0,0.0,0.006120686419308186,0.005268387962132692
45233,0,0.0,0.0,0.0,0.0,0.006857605185359716,0.0061383494175970554
45253,0,0.0,0.0,0.0,0.0,0.00727069890126586,0.006348729599267244
45273,0,0.0,0.0,0.0,0.0,0.007033907808363438,0.006344676483422518
45293,0,0.0,0.0,0.0,0.0,0.006918208207935095,0.0061826095916330814
45313,0,0.0,0.0,0.0,0.0,0.007301026023924351,0.005508929491043091
45333,0,0.0,0.0,0.0,0.0,0.007176297251135111,0.00620783818885684
45353,0,0.0,0.0,0.0,0.0,0.007514248136430979,0.005527212750166655
45373,0,0.0,0.0,0.0,0.0,0.0070991539396345615,0.006280073430389166
45393,0,0.0,0.0,0.0,0.0,0.014296546578407288,0.0040512727573513985
45413,0,0.0,0.0,0.0,0.0,0.014133020304143429,0.005039408802986145
45433,0,0.0,0.0,0.0,0.0,0.014220635406672955,0.005020949523895979
45453,0,0.0,0.0,0.0,0.0,0.01480409037321806,0.00502655329182744
45473,0,0.0,0.0,0.0,0.0,0.013899632729589939,0.00527649000287056
45493,0,0.0,0.0,0.0,0.0,0.013680215924978256,0.0050497232005000114
45513,0,0.0,0.0,0.0,0.0,0.013211320154368877,0.004572343546897173
45533,0,0.0,0.0,0.0,0.0,0.014792220667004585,0.004108451772481203
45553,0,0.0,0.0,0.0,0.0,0.013780070468783379,0.005261419340968132
45573,0,0.0,0.0,0.0,0.0,0.013496979139745235,0.0050371866673231125
45593,0,0.0,0.0,0.0,0.0,0.013924069702625275,0.0043294732458889484
45613,0,0.0,0.0,0.0,0.0,0.013850769959390163,0.0048117986880242825
45633,0,0.0,0.0,0.0,0.0,0.014029393903911114,0.005037378985434771
45653,0,0.0,0.0,0.0,0.0,0.014677498489618301,0.003129261080175638
45673,0,0.0,0.0,0.0,0.0,0.013895928859710693,0.004323653411120176
45693,0,0.0,0.0,0.0,0.0,0.014072035439312458,0.0036561652086675167
45713,0,0.0,0.0,0.0,0.0,0.012996818870306015,0.00432018656283617
45733,0,0.0,0.0,0.0,0.0,0.013300266116857529,0.005031803157180548
45753,0,0.0,0.0,0.0,0.0,0.014829185791313648,0.0050322976894676685
45773,0,0.0,0.0,0.0,0.0,0.013375401496887207,0.005265718325972557
45793,0,0.0,0.0,0.0,0.0,0.013458508998155594,0.0036065555177628994
45813,0,0.0,0.0,0.0,0.0,0.013908710330724716,0.005034323316067457
45833,0,0.0,0.0,0.0,0.0,0.014120007865130901,0.005037670023739338
45853,0,0.0,0.0,0.0,0.0,0.013963406905531883,0.005024907179176807
45873,0,0.0,0.0,0.0,0.0,0.013948127627372742,0.0037398638669401407
45893,0,0.0,0.0,0.0,0.0,0.013515500351786613,0.005022307392209768
45913,0,0.0,0.0,0.0,0.0,0.012906531803309917,0.004596096463501453
45933,0,0.0,0.0,0.0,0.0,0.014022660441696644,0.00415719673037529
45953,0,0.0,0.0,0.0,0.0,0.014014064334332943,0.005030315835028887
45973,0,0.0,0.0,0.0,0.0,0.013781881891191006,0.00502091646194458
45993,0,0.0,0.0,0.0,0.0,0.013329741545021534,0.005025781691074371
46013,0,0.0,0.0,0.0,0.0,0.013319556601345539,0.005239970050752163
46033,0,0.0,0.0,0.0,0.0,0.013366908766329288,0.005050939042121172
46053,0,0.0,0.0,0.0,0.0,0.013582313433289528,0.005274410825222731
46073,0,0.0,0.0,0.0,0.0,0.013792880810797215,0.005053489003330469
46093,0,0.0,0.0,0.0,30.70435333251953,0.014228875748813152,0.005054427310824394
46113,0,0.0,0.0,0.0,31.66144371032715,0.013785313814878464,0.005053176078945398
46133,0,0.0,0.0,0.0,32.60586166381836,0.013565066270530224,0.0031689743045717478
46153,0,0.0,0.0,0.0,33.39122772216797,0.013569741509854794,0.005048311781138182
46173,0,0.0,0.0,0.0,34.13425827026367,0.01317583117634058,0.0046327500604093075
46193,0,0.0,0.0,0.0,34.75276565551758,0.013971536420285702,0.005041006486862898
46213,0,0.0,0.0,0.0,35.330570220947266,0.014118004590272903,0.005087464582175016
46233,0,0.0,0.0,0.0,36.31902313232422,0.01387273520231247,0.005080970469862223
46253,0,0.0,0.0,0.0,37.94191360473633,0.013921836391091347,0.005337837617844343
46273,0,0.0,0.0,0.0,39.138160705566406,0.013192330487072468,0.004634219221770763
46293,0,0.0,0.0,0.0,39.623416900634766,0.013410951942205429,0.004636152181774378
46313,0,0.0,0.0,0.0,40.09823226928711,0.013365596532821655,0.0050664022564888
46333,0,0.0,0.0,0.0,40.54731750488281,0.013440688140690327,0.005113063845783472
46353,0,0.0,0.0,0.0,40.70933151245117,0.01448744349181652,0.005136520601809025
46373,0,0.0,0.0,0.0,40.359962463378906,0.013708319514989853,0.004402963910251856
46393,0,0.0,0.0,0.0,40.13886642456055,0.014181433245539665,0.005128070246428251
46413,0,0.0,0.0,53.370025634765625,40.41061782836914,0.01415990199893713,0.005369018763303757
46433,0,0.0,0.0,55.377620697021484,40.6018180847168,0.013733940199017525,0.005400283262133598
46453,0,0.0,0.0,56.92641067504883,40.813690185546875,0.013947608880698681,0.0053865727968513966
46473,0,0.0,0.0,57.96568298339844,41.01778030395508,0.013489613309502602,0.005410278681665659
46493,0,0.0,0.0,59.13703918457031,41.51046371459961,0.01366231869906187,0.004905501380562782
46513,0,0.0,0.0,60.124114990234375,42.06455612182617,0.013955287635326385,0.005392790772020817
46533,0,0.0,0.0,60.40522003173828,42.64217758178711,0.014423334039747715,0.004660102538764477
46553,0,0.0,0.0,61.09675216674805,43.93568420410156,0.013847249560058117,0.005123984534293413
46573,0,0.0,0.0,61.669837951660156,44.95524978637695,0.014135127887129784,0.005133601371198893
46593,0,0.0,0.0,61.81246566772461,45.36983871459961,0.013646536506712437,0.0042228917591273785
46613,0,0.0,0.0,62.26549530029297,45.73771667480469,0.013629362918436527,0.004004260525107384
46633,0,0.0,0.0,63.009456634521484,46.494056701660156,0.013618070632219315,0.005344010423868895
46653,0,0.0,0.0,63.071285247802734,47.50249481201172,0.013835800811648369,0.003382990136742592
46673,0,0.0,0.0,64.24609375,48.2625846862793,0.013656701892614365,0.0046810912899672985
46693,0,0.0,0.0,66.24577331542969,48.72108840942383,0.014676142483949661,0.00425604498013854
46713,0,0.0,0.0,66.75019836425781,49.11123275756836,0.013412403874099255,0.00513108866289258
46733,0,0.0,0.0,67.51024627685547,49.667362213134766,0.013790471479296684,0.005112071987241507
46753,0,0.0,0.0,67.95532989501953,50.439292907714844,0.013855799101293087,0.0033815158531069756
46773,0,0.0,0.0,69.30590057373047,51.330360412597656,0.013185400515794754,0.0044886525720357895
46793,0,0.0,0.0,71.09957122802734,51.52466583251953,0.013838116079568863,0.0038401365745812654
46813,0,0.0,0.0,71.89190673828125,51.864540100097656,0.01359716709703207,0.0053212568163871765
46833,0,0.0,0.0,72.73760986328125,52.70293426513672,0.01424453966319561,0.005111622624099255
46853,0,0.0,0.0,74.0936508178711,53.746421813964844,0.01363801583647728,0.0051371087320148945
46873,0,0.0,0.0,75.32738494873047,54.42316436767578,0.01429570373147726,0.003369184909388423
46893,0,0.0,0.0,76.48886108398438,54.62810134887695,0.014376543462276459,0.0037555324379354715
46913,0,0.0,0.0,77.13359069824219,55.1454963684082,0.013900348916649818,0.005143360700458288
46933,0,0.0,0.0,76.87422943115234,55.681304931640625,0.013886751607060432,0.004463232588022947
46953,0,0.0,0.0,78.19062805175781,56.082820892333984,0.01386696845293045,0.004244964569807053
46973,0,0.0,0.0,78.82405090332031,56.39356994628906,0.013649423606693745,0.005128446500748396
46993,0,0.0,0.0,78.7543716430664,57.31396484375,0.013850688003003597,0.005123683717101812
47013,0,0.0,0.0,78.42478942871094,58.08662414550781,0.013843770138919353,0.00512443482875824
47033,0,0.0,0.0,78.69097137451172,58.04263687133789,0.01362102385610342,0.004492234438657761
47053,0,0.0,0.0,79.41548156738281,58.350887298583984,0.013899372890591621,0.0049232677556574345
47073,0,0.0,0.0,80.36520385742188,58.74713897705078,0.013666096143424511,0.004703315440565348
47093,0,0.0,0.0,82.28211975097656,59.45014953613281,0.01389280054718256,0.005138554144650698
47113,0,0.0,0.0,83.33357238769531,60.42704391479492,0.014096887782216072,0.004498959518969059
47133,0,0.0,0.0,84.16244506835938,60.8901252746582,0.014091483317315578,0.005134003236889839
47153,0,0.0,0.0,84.57534790039062,61.12738800048828,0.0138036934658885,0.0049020107835531235
47173,0,0.0,0.0,84.56851959228516,61.73955154418945,0.013651021756231785,0.0051310015842318535
47193,0,0.0,0.0,85.13611602783203,62.321041107177734,0.014285344630479813,0.005145037081092596
47213,0,0.0,0.0,85.34618377685547,62.55608367919922,0.013843956403434277,0.0047225141897797585
47233,0,0.0,0.0,85.94329833984375,62.74091720581055,0.013630799017846584,0.0043065813370049
47253,0,0.0,0.0,86.9071044921875,62.83628463745117,0.013846296817064285,0.005353198386728764
47273,0,0.0,0.0,88.1675033569336,63.107208251953125,0.013631124049425125,0.004128614906221628
47293,0,0.0,0.0,89.7696304321289,63.300270080566406,0.013849637471139431,0.00516623817384243
47313,0,0.0,0.0,91.12019348144531,63.42860412597656,0.01392554584890604,0.00539981247857213
47333,0,0.0,0.0,91.7434310913086,63.57473373413086,0.01413990743458271,0.005390038248151541
47353,0,0.0,0.0,91.81729888916016,63.65669250488281,0.014221299439668655,0.005190200638025999
47373,0,0.0,0.0,92.12277221679688,63.94880676269531,0.01367383822798729,0.00518019450828433
47393,0,0.0,0.0,92.06470489501953,64.2884292602539,0.013793579302728176,0.0052234637551009655
47413,0,0.0,0.0,91.85818481445312,64.48465728759766,0.013492693193256855,0.005191896576434374
47433,0,0.0,0.0,92.97604370117188,64.60643005371094,0.013590018264949322,0.005237706005573273
47453,0,0.0,0.0,95.07015228271484,64.61180877685547,0.013311341404914856,0.00473945215344429
47473,0,0.0,0.0,97.0822525024414,64.60448455810547,0.014012080617249012,0.005441797897219658
47493,0,0.0,0.0,97.4485092163086,64.69214630126953,0.014580178074538708,0.005467571318149567
47513,0,0.0,0.0,96.61024475097656,64.8508529663086,0.013300707563757896,0.005219986662268639
47533,0,0.0,0.0,96.45645141601562,65.05059051513672,0.014018828980624676,0.005450282711535692
47553,0,0.0,0.0,95.8099365234375,65.20023345947266,0.013036022894084454,0.0052110860124230385
47573,0,0.0,0.0,94.96829986572266,65.3686294555664,0.01398518681526184,0.004742700140923262
47593,0,0.0,0.0,95.00320434570312,65.67019653320312,0.013958543539047241,0.004976730793714523
47613,0,0.0,0.0,95.10169982910156,66.03604125976562,0.01418242510408163,0.005201483611017466
47633,0,0.0,0.0,95.13653564453125,66.31098175048828,0.013942444697022438,0.005197139922529459
47653,0,0.0,0.0,95.24919891357422,66.458251953125,0.013698914088308811,0.004976361989974976
47673,0,0.0,0.0,96.1381607055664,66.53115844726562,0.014002623967826366,0.004975469782948494
47693,0,0.0,0.0,97.42236328125,66.59516143798828,0.0139900092035532,0.005200561136007309
47713,0,0.0,0.0,98.04237365722656,66.6164779663086,0.01454263087362051,0.004240988288074732
47733,0,0.0,0.0,98.71036529541016,66.70320129394531,0.013784296810626984,0.005201586987823248
47753,0,0.0,0.0,99.0589370727539,66.84520721435547,0.01439504511654377,0.005181639920920134
47773,0,0.0,0.0,99.49642944335938,66.98131561279297,0.013998378068208694,0.005195667501538992
47793,0,0.0,0.0,99.98188018798828,67.30810546875,0.014057436026632786,0.005445628426969051
47813,0,0.0,0.0,100.199462890625,67.62403106689453,0.014112267643213272,0.004714463837444782
47833,0,0.0,0.0,99.90853881835938,67.88671112060547,0.014248290099203587,0.005202758125960827
47853,0,0.0,0.0,99.36725616455078,68.10688018798828,0.014067505486309528,0.00521018635481596
47873,0,0.0,0.0,99.81046295166016,68.2793960571289,0.014510560780763626,0.0044873845763504505
47893,0,0.0,0.0,101.21795654296875,68.40067291259766,0.013830933719873428,0.003970110323280096
47913,0,0.0,0.0,101.96587371826172,68.4471206665039,0.013865533284842968,0.004438410513103008
47933,0,0.0,0.0,102.44503021240234,68.6128921508789,0.014608369208872318,0.00520367082208395
47953,0,0.0,0.0,103.4688491821289,68.8023910522461,0.01433586422353983,0.005211613141000271
47973,0,0.0,0.0,103.76838684082031,69.07349395751953,0.013817943632602692,0.00521448440849781
47993,0,0.0,0.0,103.68791198730469,69.36637878417969,0.014052389189600945,0.005205278284847736
48013,0,0.0,0.0,103.91654205322266,69.56041717529297,0.013785142451524734,0.004268046002835035
48033,0,0.0,0.0,104.36399841308594,69.81387329101562,0.014011036604642868,0.005420846398919821
48053,0,0.0,0.0,104.00585174560547,70.08098602294922,0.014459481462836266,0.00518185505643487
48073,0,0.0,0.0,102.92887115478516,70.27362823486328,0.013551963493227959,0.005198772996664047
48093,0,0.0,0.0,103.18499755859375,70.2896728515625,0.014004340395331383,0.005194724537432194
48113,0,0.0,0.0,103.54611206054688,70.25298309326172,0.013746636919677258,0.0051868390291929245
48133,0,0.0,0.0,104.05110168457031,70.40361022949219,0.013963328674435616,0.005180369131267071
48153,0,0.0,0.0,104.99118041992188,70.56039428710938,0.014395671896636486,0.004507793113589287
48173,0,0.0,0.0,105.43885803222656,70.78849029541016,0.01326249074190855,0.0053961374796926975
48193,0,0.0,0.0,105.6584243774414,71.1446533203125,0.013987367041409016,0.005421028472483158
48213,0,0.0,0.0,105.78388977050781,71.34901428222656,0.013986025005578995,0.005194841418415308
48233,0,0.0,0.0,106.44905853271484,71.51236724853516,0.013917284086346626,0.005188519600778818
48253,0,0.0,0.0,107.00623321533203,71.72496032714844,0.013749985024333,0.004956444725394249
48273,0,0.0,0.0,107.46031951904297,71.8405990600586,0.014035291038453579,0.004958988633006811
48293,0,0.0,0.0,107.80884552001953,71.87619018554688,0.014263013377785683,0.0047300769947469234
48313,0,0.0,0.0,108.06855773925781,71.87983703613281,0.014009145088493824,0.0051788692362606525
48333,0,0.0,0.0,108.2305908203125,71.85328674316406,0.014538844116032124,0.004481503274291754
48353,0,0.0,0.0,108.08539581298828,71.88077545166016,0.014283087104558945,0.005187234841287136
48373,0,0.0,0.0,108.25971221923828,72.00541687011719,0.013564921915531158,0.005181535612791777
48393,0,0.0,0.0,108.50051879882812,72.23814392089844,0.013645411469042301,0.005204678513109684
48413,0,0.0,0.0,109.48050689697266,72.62570190429688,0.013630316592752934,0.005203830543905497
48433,0,0.0,0.0,110.50322723388672,73.04685974121094,0.013856389559805393,0.0052008070051670074
48453,0,0.0,0.0,111.08946990966797,73.25946044921875,0.014058329164981842,0.0040094624273478985
48473,0,0.0,0.0,111.53569793701172,73.34146881103516,0.01380166132003069,0.005187467206269503
